name,stock,price,cat,code,colorType,compatible,qtePage,ref,trademark
CLT-M503S,0,,Toner,503S,Magenta,ProXpress SL-C3060ND/C3060FR/C3010ND,5000,CLT-M503S,SAMSUNG
CLT-K809S,0,,Toner,809S,Noir,CLX-9201/9251/9301,20000,CLT-K809S,SAMSUNG
CLT-C809S,0,,Toner,809S,Cyan,CLX-9201/9251/9301,15000,CLT-C809S,SAMSUNG
CLT-Y809S,0,,Toner,809S,Jaune,CLX-9201/9251/9301,15000,CLT-Y809S,SAMSUNG
CLT-M809S,0,,Toner,809S,Magenta,CLX-9201/9251/9301,15000,CLT-M809S,SAMSUNG
CLT-K405S,0,,Toner,405S,Noir,ProXpress SL-C420/C422/C423/C470/C472/473,1500,CLT-K405S,SAMSUNG
CLT-C405S,0,,Toner,405S,Cyan,ProXpress SL-C420/C422/C423/C470/C472/473,1000,CLT-C405S,SAMSUNG
CLT-Y405S,0,,Toner,405S,Jaune,ProXpress SL-C420/C422/C423/C470/C472/473,1000,CLT-Y405S,SAMSUNG
CLT-K505L,0,,Toner,505L,Noir,ProXpress SL-C2620/2670,6000,CLT-K505L,SAMSUNG
CLT-C505L,0,,Toner,505L,Cyan,ProXpress SL-C2620/2670,3500,CLT-C505L,SAMSUNG
CLT-Y505L,0,,Toner,505L,Jaune,ProXpress SL-C2620/2670,3500,CLT-Y505L,SAMSUNG
CLT-M505L,0,,Toner,505L,Magenta,ProXpress SL-C2620/2670,3500,CLT-M505L,SAMSUNG
50F1000/50F2000/3/4/5,0,,Toner,50F1000/50F2000/3/4/5,Noir,MS310/MS410/MS510/MS610,1500,50F1000/50F2000/3/4/5,LEXMARK
50F1H00/50F2H00/3/4/5,0,,Toner,50F1H00/50F2H00/3/4/5,Noir,MS310/MS410/MS510/MS610,5000,50F1H00/50F2H00/3/4/5,LEXMARK
50F1X00/50F2X00/3/4/5,0,,Toner,50F1X00/50F2X00/3/4/5,Noir,MS410/MS510/MS610,10000,50F1X00/50F2X00/3/4/5,LEXMARK
50F1U00/50F2U00/3/4/5,0,,Toner,50F1U00/50F2U00/3/4/5,Noir,MS510/MS610,20000,50F1U00/50F2U00/3/4/5,LEXMARK
60F1000/60F2000/3/4/5,0,,Toner,60F1000/60F2000/3/4/5,Noir,MX310/MX410/MX510/MX511/MX610/ MX611,2500,60F1000/60F2000/3/4/5,LEXMARK
60F1H00/60F2H00/3/4/5,0,,Toner,60F1H00/60F2H00/3/4/5,Noir,MX310/MX410/MX510/MX511/MX610/ MX611,10000,60F1H00/60F2H00/3/4/5,LEXMARK
60F1X00/60F2X00/3/4/5,0,,Toner,60F1X00/60F2X00/3/4/5,Noir,MX510/MX511/MX610/MX611,20000,60F1X00/60F2X00/3/4/5,LEXMARK
E260A21A/E/L/P,0,,Toner,260A21A/E/L/P,Noir,Lexmark E260/360/460/462,3500,E260A21A/E/L/P,LEXMARK
E360H21A/E/L/P,0,,Toner,360H21A/E/L/P,Noir,Lexmark E360/E460/462,9000,E360H21A/E/L/P,LEXMARK
X264A21G,0,,Toner,264A21G,Noir,Lexmark X264/363/364D,3500,X264A21G,LEXMARK
X264H21G,0,,Toner,264H21G,Noir,Lexmark X264/363/364D,9000,X264H21G,LEXMARK
E260X22G,0,,Drum,260X22G,Noir,Lexmark E260/360/460/462 X264/363/364/463/464/466MFP,30000,E260X22G,LEXMARK
T650A21A/E/L/P,0,,Toner Cartridge,650A21A/E/L/P,Noir,Lexmark T650/652/654/656,7000,T650A21A/E/L/P,LEXMARK
T650H21A/E/L/P,0,,Toner Cartridge,650H21A/E/L/P,Noir,Lexmark T650/652/654/656,25000,T650H21A/E/L/P,LEXMARK
X651A21A/E/L/P,0,,Toner Cartridge,651A21A/E/L/P,Noir,Lexmark X651/652/654/656/658MFP,7000,X651A21A/E/L/P,LEXMARK
X651H21A/E/L/P,0,,Toner Cartridge,651H21A/E/L/P,Noir,Lexmark X651/652/654/656/658MFP,25000,X651H21A/E/L/P,LEXMARK
X340A21G,0,,Toner,340A21G,Noir,Lexmark X340/342MFP,2500,X340A21G,LEXMARK
X340H21G,0,,Toner,340H21G,Noir,Lexmark X340/342MFP,6000,X340H21G,LEXMARK
X463A21G,0,,Toner,463A21G,Noir,Lexmark X463/464/466 MFP,3500,X463A21G,LEXMARK
X463H21G,0,,Toner,463H21G,Noir,Lexmark X463/464/466 MFP,9000,X463H21G,LEXMARK
X644H01A,0,,Toner Cartridge,644H01A,Noir,Lexmark X642e /644e/ 646e MFP,21000,X644H01A,LEXMARK
13T0101,0,,Toner Cartridge,13T0101,Noir,Lexmark Optra E310/E312/E312L,6000,13T0101,LEXMARK
10S0150,0,,Toner Cartridge,10S0150,Noir,Lexmark E210,2000,10S0150,LEXMARK
18S0090,0,,Toner Cartridge,18S0090,Noir,Lexmark Optra E215/X215,3200,18S0090,LEXMARK
24035SA,0,,Toner,24035SA,Noir,Lexmark E230/232/234/238/240/330/ 340/332/342,2500,24035SA,LEXMARK
34035HA,0,,Toner,34035HA,Noir,Lexmark E230/232/234/238/240/330/ 340/332/342,6000,34035HA,LEXMARK
12A8302,0,,Drum,12A8302,Noir,Lexmark E230/232/234/238/240/330/ 340/332/342,30000,12A8302,LEXMARK
12035SA,0,,Toner,12035SA,Noir,Lexmark El20/El20N,2300,12035SA,LEXMARK
12026XW,0,,Drum,12026XW,Noir,Lexmark El20/El20N,25000,12026XW,LEXMARK
12A6730/12A6830,0,,Toner Cartridge,12A6730/12A6830,Noir,Lexmark T520/T522/ X520/X522,7500,12A6730/12A6830,LEXMARK
12A6735/12A6835,0,,Toner Cartridge,12A6735/12A6835,Noir,Lexmark T520/T522/ X520/X522,20000,12A6735/12A6835,LEXMARK
1382620,0,,Toner Cartridge,1382620,Noir,Lexmark Optra S1250/1250n/1620/ 1620n/1650/1650n/2420/2420n/2450/ 2450n/1255/1255n/1625/1625n/1855/ 1855n/2455/2455n/4059,7500,1382620,LEXMARK
1382625,0,,Toner Cartridge,1382625,Noir,Lexmark Optra S1250/1250n/1620/ 1620n/1650/1650n/2420/2420n/2450/ 2450n/1255/1255n/1625/1625n/1855/ 1855n/2455/2455n/4059,17600,1382625,LEXMARK
12A5745,0,,Toner Cartridge,12A5745,Noir,Lexmark  Optra¨ T/ Optra T610//T612/T614/T616,25000,12A5745,LEXMARK
12A5740,0,,Toner Cartridge,12A5740,Noir,Lexmark  Optra¨ T/ Optra T610//T612/T614/T616,10000,12A5740,LEXMARK
12A6760/12A6860,0,,Toner Cartridge,12A6760/12A6860,Noir,Lexmark T620/T622/X620,10000,12A6760/12A6860,LEXMARK
12A6765/12A6865,0,,Toner Cartridge,12A6765/12A6865,Noir,Lexmark T620/T622/X620,30000,12A6765/12A6865,LEXMARK
12A7360,0,,Toner Cartridge,12A7360,Noir,Lexmark T630/T632/T634/X630/X632/X634,50000,12A7360,LEXMARK
12A7362,0,,Toner Cartridge,12A7362,Noir,Lexmark T630/T632/T634/X630/X632/X634,21000,12A7362,LEXMARK
64035SA,0,,Toner Cartridge,64035SA,Noir,Lexmark T640/T642/T644/X640/X642/X644,6000,64035SA,LEXMARK
64035HA,0,,Toner Cartridge,64035HA,Noir,Lexmark T640/T642/T644/X640/X642/X644,21000,64035HA,LEXMARK
12S0400,0,,Toner Cartridge,12S0400,Noir,Lexmark E220/E321/E323/E323n,2500,12S0400,LEXMARK
08A0477,0,,Toner Cartridge,08A0477,Noir,Lexmark E320/E322/E322n,6000,08A0477,LEXMARK
E250A21A/E/P/L,0,,Toner,250A21A/E/P/L,Noir,Lexmark E250d/350d/352d,3500,E250A21A/E/P/L,LEXMARK
E352H21A/E/P/L,0,,Toner,352H21A/E/P/L,Noir,Lexmark 350d/352d,9000,E352H21A/E/P/L,LEXMARK
E450A21A/E/P/L,0,,Toner,450A21A/E/P/L,Noir,Lexmark E450/450N/450DN,11000,E450A21A/E/P/L,LEXMARK
E250X22G,0,,Drum,250X22G,Noir,Lexmark E250/350/352/450,30000,E250X22G,LEXMARK
12A0725,0,,Toner Cartridge,12A0725,Noir,Lexmark Optra Se 3455/3455n,23000,12A0725,LEXMARK
69G8256,0,,Toner,69G8256,Noir,Lexmark Optra E/EP/ES/E+,3000,69G8256,LEXMARK
69G8257,0,,Drum,69G8257,Noir,Lexmark Optra E/EP/ES/E+,20000,69G8257,LEXMARK
X203A21G,0,,Toner,203A21G,Noir,Lexmark X203/204 MFP,2500,X203A21G,LEXMARK
X203H22G,0,,Drum,203H22G,Noir,Lexmark X203/204 MFP,25000,X203H22G,LEXMARK
W84020H,0,,Toner,84020H,Noir,Lexmark W840,30000,W84020H,LEXMARK
W84030H,0,,Drum,84030H,Noir,Lexmark W840,60000,W84030H,LEXMARK
W850H21G,0,,Toner,850H21G,Noir,Lexmark W850,35000,W850H21G,LEXMARK
W850H22G,0,,Drum,850H22G,Noir,Lexmark W850,60000,W850H22G,LEXMARK
X850H21G,0,,Toner,850H21G,Noir,Lexmark X850/ X852/X854,30000,X850H21G,LEXMARK
X850H22G,0,,Drum,850H22G,Noir,Lexmark X850/ X852/X854,60000,X850H22G,LEXMARK
X860H21G,0,,Toner,860H21G,Noir,Lexmark X860/ X862/X864,35000,X860H21G,LEXMARK
X860H22G,0,,Drum,860H22G,Noir,Lexmark X860/ X862/X864,60000,X860H22G,LEXMARK
70C1HY0,0,,Toner,70C1HY0,Noir,Lexmark 350d/352d,3000,70C1HY0,LEXMARK
E360H11A,0,,Toner,360H11A,Noir,Lexmark E360/E460/462,9000,E360H11A,LEXMARK
E450A11A,0,,Toner,450A11A,Noir,E450/E450DN,6000,E450A11A,LEXMARK
E460X11A,0,,Toner,460X11A,Noir,Lexmark E460/E462,15000,E460X11A,LEXMARK
60F1H00,0,,Toner,60F1H00,Noir,MX310/MX410/MX510/MX511/MX610/MX611,10000,60F1H00,LEXMARK
80C1HK0,0,,Toner,80C1HK0,Noir,CX410/CX510,4000,80C1HK0,LEXMARK
52D1000,0,,Toner,52D1000,Noir,MS810/MS811/MS812,6000,52D1000,LEXMARK
80C1HC0,0,,Toner,80C1HC0,Noir,Lexmark X203/204 MFP,3000,80C1HC0,LEXMARK
X264H11G,0,,Toner,264H11G,Noir,Lexmark X264/363/364MFP,9000,X264H11G,LEXMARK
52D1X00,0,,Toner,52D1X00,Noir,MS811/MS812,45000,52D1X00,LEXMARK
62D1X00,0,,Toner,62D1X00,Noir,MX711/MX810/MX811/MX812,45000,62D1X00,LEXMARK
TN-1035/1010/1020,0,,Toner,1035/1010/1020,Noir,HL-1110/1111/1112  DCP-1510/1511/1512/                                 1515  MFC-1810/1811/1812/1815,1500,TN-1035/1010/1020,BROTHER
DR-1035/1010/1020,0,,Drum,1035/1010/1020,Noir,HL-1110/1111/1112  DCP-1510/1511/1512/                                 1515  MFC-1810/1811/1812/1815,10000,DR-1035/1010/1020,BROTHER
TN-1000/1030/1040/1060/1070/1075,0,,Toner,1000/1030/1040/ 1060/ 1070/1075,Noir,HL-1111/1118  DCP-1511/1518  MFC-1811/1818/1813,1000,TN-1000/1030/1040/                      1060/ 1070/1075,BROTHER
DR-1000/1030/1040/1060/1070/1075,0,,Drum,1000/1030/1040/ 1060/ 1070/1075,Noir,HL-1111/1118  DCP-1511/1518  MFC-1811/1818/1813,10000,DR-1000/1030/1040/                       1060/ 1070/1075,BROTHER
TN-200,0,,Toner,200,Noir,"HL-720/730/730DX/730PLUS/760/760PLUS, IntelliFax-2600/2750/3550/3650/3750, MFC-4300/4350/4450/4550/4550PLUS/ 4600/4650/ 6550MC/6650MC/7550MC/7650MC/7750",2200,TN-200,BROTHER
DR-200,0,,Drum,200,Noir,"HL-720/730/730DX/730PLUS/760/760PLUS, IntelliFax-2600/2750/3550/3650/3750, MFC-4300/4350/4450/4550/4550PLUS/ 4600/4650/ 6550MC/6650MC/7550MC/7650MC/7750",20000,DR-200,BROTHER
DR-250,0,,Drum,250,Noir,DCP-1000 / MFC-4800/6800/9030/9070/9160/                     9180  IntelliFax-2800/2900/3800/FAX-2900/                       8070P,12000,DR-250,BROTHER
TN-250,0,,Toner,250,Noir,DCP-1000 / MFC-4800/6800/9030/9070/9160/                     9180  IntelliFax-2800/2900/3800/FAX-2900/                       8070P,2200,TN-250,BROTHER
TN-300,0,,Toner,300,Noir,HL-820/1020/1040/1050/1050DX/1040DX/ 1060/1070  MFC-P2000,2200,TN-300,BROTHER
DR-300,0,,Drum,300,Noir,HL-820/1020/1040/1050/1050DX/1040DX/ 1060/1070  MFC-P2000,20000,DR-300,BROTHER
DR-350/2000/2025/2050/2075/2005,0,,Drum,350/2000/2025/ 2050/ 2075/2005,Noir,HL-2035/2037/2040/2070N FAX-2820/2920 MFC-7220/7420/7820N DCP 7000 series,12000,DR-350/2000/2025/                      2050/ 2075/2005,BROTHER
TN-350/2000/2025/2050/2075/2005,0,,Toner,350/2000/2025/ 2050/ 2075/2005,Noir,HL-2035/2037/2040/2070N FAX-2820/2920 MFC-7220/7420/7820N DCP 7000 series,2500,TN-350/2000/2025/                      2050/ 2075/2005,BROTHER
DR-360/2100/2125/2150,0,,Drum,360/2100/2125/2150,Noir,HL-2035/2037/2040/2070N FAX-2820/2920 MFC-7220/7420/7820N DCP 7000 series,12000,DR-360/2100/2125/2150,BROTHER
TN-330/2110/2130/2115,0,,Toner,330/2110/2130/2115,Noir,HL-2035/2037/2040/2070N FAX-2820/2920 MFC-7220/7420/7820N DCP 7000 series,1500,TN-330/2110/2130/2115,BROTHER
TN-360/2120/2150/2125,0,,Toner,360/2120/2150/2125,Noir,HL-2140/2141/2150N/2170W  DCP-2822/7030/7040/7045  MFC-7450/7840N/7340/7440N/7320,2600,TN-360/2120/2150/2125,BROTHER
TN-410/2010/2030/2060/2090,0,,Toner,410/2010/2030/2060/ 2090,Noir,HL-2130/2132/2135   DCP-7055,1000,TN-410/2010/2030/                       2060/ 2090,BROTHER
DR-420/2200/2275/2255/2225/2250,0,,Drum,420/2200/2275/2255/ 2225/2250,Noir,HL-2220/2230/2240/2242/2250/2270  MFC-7360/7470/7460/7860   DCP-7057/7060/7065/7055 FAX-2840/2990,12000,DR-420/2200/2275/2255/ 2225/2250,BROTHER
TN-420/2210/2235/2260/2230/2215,0,,Toner,420/2210/2235/2260/ 2230/2215,Noir,HL-2220/2230/2240/2242/2250/2270  MFC-7360/7470/7460/7860   DCP-7057/7060/7065/7055 FAX-2840/2990,1200,TN-420/2210/2235/2260/ 2230/2215,BROTHER
TN-450/2220/2275/2280/2250/2225,0,,Toner,450/2220/2275/2280/ 2250/2225,Noir,HL-2220/2230/2240/2242/2250/2270  MFC-7360/7470/7460/7860   DCP-7057/7060/7065/7055 FAX-2840/2990,2600,TN-450/2220/2275/2280/ 2250/2225,BROTHER
TN-430/6300/6350,0,,Toner,430/6300/6350,Noir,HL-1030/1230/1240/1250/1270/1435/ 1440/1450/1470N MFC-P2500/8300/8500/ 8600/8700/9600/ 9700/9800  DCP-1200/ 1400 FAX-4100/4750/5750/5750 MFCP2500,3000,TN-430/6300/6350,BROTHER
TN-460/6600/6650,0,,Toner,460/6600/6650,Noir,HL-1030/1230/1240/1250/1270/1435/ 1440/1450/1470N MFC-P2500/8300/8500/ 8600/8700/9600/ 9700/9800  DCP-1200/ 1400 FAX-4100/4750/5750/5750 MFCP2500,6000,TN-460/6600/6650,BROTHER
DR-400/6000/6050,0,,Drum,400/6000/6050,Noir,HL-1030/1230/1240/1250/1270/1435/ 1440/1450/1470N MFC-P2500/8300/8500/ 8600/8700/9600/ 9700/9800  DCP-1200/ 1400 FAX-4100/4750/5750/5750 MFCP2500,20000,DR-400/6000/6050,BROTHER
TN-530/7300/7350,0,,Toner,530/7300/7350,Noir,DCP-8020/8025  HL-1850/1870N/5030/ 5040/5050/5070   DCP-8020/8025D  MFC-8420/8820,3300,TN-530/7300/7350,BROTHER
TN-560/7600/7650,0,,Toner,560/7600/7650,Noir,DCP-8020/8025  HL-1850/1870N/5030/ 5040/5050/5070   DCP-8020/8025D  MFC-8420/8820,6500,TN-560/7600/7650,BROTHER
DR-500/7000/7050,0,,Drum,500/7000/7050,Noir,DCP-8020/8025  HL-1850/1870N/5030/ 5040/5050/5070   DCP-8020/8025D  MFC-8420/8820,20000,DR-500/7000/7050,BROTHER
TN-540/3030/3035,0,,Toner,540/3030/3035,Noir,HL-5130/5140/5150/5170   DCP-8040/8045   MFC-8220/8440/8840,3500,TN-540/3030/3035,BROTHER
TN-570/3060/3065,0,,Toner,570/3060/3065,Noir,HL-5130/5140/5150/5170   DCP-8040/8045   MFC-8220/8440/8840,6700,TN-570/3060/3065,BROTHER
DR-510/3000/3050,0,,Drum,510/3000/3050,Noir,HL-5130/5140/5150/5170   DCP-8040/8045   MFC-8220/8440/8840,20000,DR-510/3000/3050,BROTHER
TN-550/3130/3145/3135,0,,Toner,550/3130/3145/3135,Noir,HL-5240/5250/5250/5250/5270/5280  DCP-8060/8065  MFC-8460/8660/8670/8860/8870,3500,TN-550/3130/3145/3135,BROTHER
TN-580/3170/3185/3175,0,,Toner,580/3170/3185/3175,Noir,HL-5240/5250/5250/5250/5270/5280  DCP-8060/8065  MFC-8460/8660/8670/8860/8870,7000,TN-580/3170/3185/3175,BROTHER
DR-520/3100/3115/3150,0,,Drum,520/3100/3115/3150,Noir,HL-5240/5250/5250/5250/5270/5280  DCP-8060/8065  MFC-8460/8660/8670/8860/8870,25000,DR-520/3100/3115/3150,BROTHER
TN-620/3230/3250/3235,0,,Toner,620/3230/3250/3235,Noir,HL-5370/5380/5340/5350  DCP-8070/8085  MFC-8880/8370,3000,TN-620/3230/3250/3235,BROTHER
TN-650/3280/3290/3285,0,,Toner,650/3280/3290/3285,Noir,HL-5370/5380/5340/5350  DCP-8070/8085  MFC-8880/8370,8000,TN-650/3280/3290/3285,BROTHER
DR-620/3200/3215/3250,0,,Drum,620/3200/3215/3250,Noir,HL-5370/5380/5340/5350  DCP-8070/8085  MFC-8880/8370,25000,DR-620/3200/3215/3250,BROTHER
DR-600/4000/4050,0,,Drum,600/4000/4050,Noir,HL-6050,30000,DR-600/4000/4050,BROTHER
TN-670/4100/4150,0,,Toner,670/4100/4150,Noir,HL-6050,7500,TN-670/4100/4150,BROTHER
TN-700/5500,0,,Toner,700/5500,Noir,HL-7050/7050N/7050TN/7050DTN,12000,TN-700/5500,BROTHER
DR-700/5500,0,,Drum,700/5500,Noir,HL-7050/7050N/7050TN/7050DTN,40000,DR-700/5500,BROTHER
TN720/3330/3310/3335/3320,0,,Toner,720/3330/3310/ 3335/3320,Noir,HL-5440/5445/5450/5470/6180/DCP-8110/8150/8155/8250/MFC-8510/8515/8520/8950,3000,TN720/3330/3310/ 3335/3320,BROTHER
TN750/3380/3385/3350,0,,Toner,750/3380/3385/3350,Noir,HL-5440/5445/5450/5470/6180/DCP-8110/8150/8155/8250/MFC-8510/8515/8520/8950,8000,TN750/3380/3385/3350,BROTHER
TN780/3390/3360/3395/3370,0,,Toner,780/3390/3360/ 3395/3370,Noir,HL-5440/5445/5450/5470/6180/DCP-8110/8150/8155/8250/MFC-8510/8515/8520/8950,12000,TN780/3390/3360/ 3395/3370,BROTHER
DR-720,0,,Toner,720,Noir,HL-5440/5445/5450/5470/6180/DCP-8110/8150/8155/8250/MFC-8510/8515/8520/8950,30000,DR-720,BROTHER
TN-1700,0,,Toner Cartridge,1700,Noir,HL-8050N/8050TN/8050DTN,17000,TN-1700,BROTHER
TN-2015/2080_China&Russia_,0,,Toner,2015/2080_China&Russia_,Noir,HL-2130  DCP-7055,700,TN-2015/2080_China&Russia_,BROTHER
DR-2245/2080_China&Russia_,0,,Drum,2245/2080_China&Russia_,Noir,HL-2130  DCP-7055,12000,DR-2245/2080_China&Russia_,BROTHER
TN-8000,0,,Toner,8000,Noir,FAX-2850/8070   MFC-2850/4800/9030/9070/9160/9180,2200,TN-8000,BROTHER
DR-8000,0,,Drum,8000,Noir,FAX-2850/8070   MFC-2850/4800/9030/9070/9160/9180,8000,DR-8000,BROTHER
TN-9000,0,,Toner,9000,Noir,HL-1260/1660/2060,9000,TN-9000,BROTHER
TN-9500,0,,Toner,9500,Noir,HL-2460/2460N,11000,TN-9500,BROTHER
TN-8050,0,,Toner,8050,Noir,FAX-2880,2000,TN-8050,BROTHER
DR-8050,0,,Drum,8050,Noir,FAX-2880,8000,DR-8050,BROTHER
TN-3435,0,,Toner,3435,Noir,HL-5580D/5585D/5590DN/5595DN MFC-8530DN/8535DN/8540DN,3000,TN-3435,BROTHER
DR-820/DR-3455,0,,Drum,820/DR-3455,Noir,HL-L5000D/L5100DN/L6200DW/L6250DW/ L6300DW/L6400DW MFC-L5700DN/ L5800DN/L5850DN/L5900DW/L6700DW/L6750DW/6800DW/L6900DW DCP-L5500DN/ L5600DN/L5650DN,30000,DR-820/DR-3455,BROTHER
TN-3430,0,,Toner,3430,Noir,HL-L5000D/L5100DN/L5200DW/HL-L6250DN/HL-L6300DW/HL-L6400DW MFC-L5700DN/L5750DW/L6800DW/MFC-L6900DW DCP-L5500DN/L6600DW,3000,TN-3430,BROTHER
TN-3512,0,,Toner,3512,Noir,HL-L6250DN/HL-L6300DE/HL-L6400DW MFC-L6800DW/MFC-L6900DW DCP-L6600DW,12000,TN-3512,BROTHER
DR-3400,0,,Drum,3400,Noir,HL-L5000D/L5100DN/L5200DW/HL-L6250DN/HL-L6300DW/HL-L6400DW MFC-L5700DN/L5750DW/L6800DW/MFC-L6900DW,50000,DR-3400,BROTHER
TN-630/2310/2305/2330/2315/2306/2340/2360,0,,Toner,630/2310/2305/2330/ 2315/2306/2340/2360,Noir,HL-L2300/L2305/L2320/L2340/L2360/ L2365/L2380/DCP-L2520/L2540/L2700 MFC-L2700/L2740,1200,TN-630/2310/2305/2330/ 2315/2306/2340/2360,BROTHER
TN-660/2320/2355/2350/2345/2385/2365/2356/2370/2380,0,,Toner,660/2320/2355/2350/ 2345/2385/2365/2356/2370/2380,Noir,HL-L2300/L2305/L2320/L2340/L2360/ L2365/L2380/DCP-L2520/L2540/L2700 MFC-L2700/L2740,2600,TN-660/2320/2355/2350/ 2345/2385/2365/2356/2370/2380,BROTHER
TN-2335,0,,Toner,2335,Noir,HL-2560/2260 DCP-7180/7080 MFC-7880/7480/7380,1200,TN-2335,BROTHER
TN-3485,0,,Toner,3485,Noir,HL-L5000D/5100DW/L5200/L6200/L6250/ L6300/L6400/MFC L5800/5850/5900/6750/ 6800/6900/DCP 5500/5600/5650,8000,TN-3485,BROTHER
TN-3495,0,,Toner,3495,Noir,HL-5580D/HL-5585D/HL-5590DN/HL-5595DN,12000,TN-3495,BROTHER
DR-3450,0,,Drum,3450,Noir,HL-5580D/5585D/5590DN/5595DN MFC-8530DN/8535DN/8540DN,30000,DR-3450,BROTHER
DR-890,0,,Drum,890,Noir,HL-2130/2132/2135 DCP-7055/7057,50000,DR-890,BROTHER
DR-630/2300/2335/2305/2325/2315/2350/2385/2365/2306/2340/2355,0,,Drum,630/2300/2335/2305/2325/2315/2350/2385/2365/2306/2340/2355,Noir,HL-2560/2260/L2300/L2305/L2320/L2340/ L2360/L2365/L2380 DCP-L2520/L2540/ L2700/7180/7080/MFC-L2700/L2740/7880/7480/7380,12000,DR-630/2300/2335/2305/2325/2315/2350/2385/2365/2306/2340/2355,BROTHER
TN-2312,0,,Toner,2312,Noir,HL-2560/2260 DCP-7180/7080 MFC-7880/7480/7380,1200,TN-2312,BROTHER
TN-2325,0,,Toner,2325,Noir,HL-2560/2260 DCP-7180/7080 MFC-7880/7480/7380,2600,TN-2325,BROTHER
TN-2305,0,,Toner,2305,Noir,HL-2560/2260 DCP-7180/7080 MFC-7880/7480/7380,1200,TN-2305,BROTHER
TN-2355,0,,Toner,2355,Noir,HL-2560/2260 DCP-7180/7080 MFC-7880/7480/7380,2600,TN-2355,BROTHER
TN-2375,0,,,2375,Noir,HL-2560/2260 DCP-7180/7080 MFC-7880/7480/7380,2600,TN-2375,BROTHER
TN-210/230/240/270BK,0,,Toner,210/230/240/270 BK,Noir,HL3040CN/3070CW/DCP9010CN/MFC9120CN/MFC9320CW,2200,TN-210/230/240/270 BK,BROTHER
TN-210/230/240/270C,0,,Toner,210/230/240/270 C,Cyan,HL3040CN/3070CW/DCP9010CN/MFC9120CN/MFC9320CW,1400,TN-210/230/240/270 C,BROTHER
TN-210/230/240/270Y,0,,Toner,210/230/240/270 Y,Jaune,HL3040CN/3070CW/DCP9010CN/MFC9120CN/MFC9320CW,1400,TN-210/230/240/270 Y,BROTHER
TN-210/230/240/270M,0,,Toner,210/230/240/270 M,Magenta,HL3040CN/3070CW/DCP9010CN/MFC9120CN/MFC9320CW,1400,TN-210/230/240/270 M,BROTHER
TN-110/130/150/170BK,0,,Toner,110/130/150/170 BK,Noir,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,2500,TN-110/130/150/170 BK,BROTHER
TN-110/130/150/170C,0,,Toner,110/130/150/170 C,Cyan,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,1500,TN-110/130/150/170 C,BROTHER
TN-110/130/150/170Y,0,,Toner,110/130/150/170 Y,Magenta,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,1500,TN-110/130/150/170 Y,BROTHER
TN-110/130/150/170M,0,,Toner,110/130/150/170 M,Jaune,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,1500,TN-110/130/150/170 M,BROTHER
TN-115/135/155/175BK,0,,Toner,115/135/155/175 BK,Noir,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,5000,TN-115/135/155/175 BK,BROTHER
TN-115/135/155/175C,0,,Toner,115/135/155/175 C,Cyan,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,4000,TN-115/135/155/175 C,BROTHER
TN-115/135/155/175Y,0,,Toner,115/135/155/175 Y,Magenta,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,4000,TN-115/135/155/175 Y,BROTHER
TN-115/135/155/175M,0,,Toner,115/135/155/175 M,Jaune,HL-4040CN/4050CDN/4070  DCP-9040CN/9042CDN/9045CN MFC-9440CN/9640CW/9840CDW/9450CDN,4000,TN-115/135/155/175 M,BROTHER
TN-04BK,0,,Toner,04BK,Noir,HL-2700CN; MFC-9420CN,10000,TN-04BK,BROTHER
TN-04C,0,,Toner,04C,Cyan,HL-2700CN; MFC-9420CN,6600,TN-04C,BROTHER
TN-04M,0,,Toner,04M,Magenta,HL-2700CN; MFC-9420CN,6600,TN-04M,BROTHER
TN-04Y,0,,Toner,04Y,Jaune,HL-2700CN; MFC-9420CN,6600,TN-04Y,BROTHER
TN-310/320/340/370BK,0,,Toner,310/320/340/370 BK,Noir,"HL-4140CN/4150CDN/4570CDW/4570CDWT, MFC-9460CDN/9560CDW/9970CDW",2500,TN-310/320/340/370 BK,BROTHER
TN-310/320/340/370C,0,,Toner,310/320/340/370 C,Cyan,"HL-4140CN/4150CDN/4570CDW/4570CDWT, MFC-9460CDN/9560CDW/9970CDW",1500,TN-310/320/340/370 C,BROTHER
TN-310/320/340/370Y,0,,Toner,310/320/340/370 Y,Jaune,"HL-4140CN/4150CDN/4570CDW/4570CDWT, MFC-9460CDN/9560CDW/9970CDW",1500,TN-310/320/340/370 Y,BROTHER
